stem,frame_id,temporal_block,split,status,exclude_reason,source_image_path,source_annotation_path,source_mask_path,source_mask_scope,yolo_image_path,yolo_label_path,ego_track_count,total_track_count,switch_count,polygon_points,polygon_area_px,tags
nlb_fall_000049,49,0,test,usable,,images/nlb_fall_000049.png,annotations/nlb_fall_000049.json,masks/nlb_fall_000049.png,all_tracks,images/test/nlb_fall_000049.png,labels/test/nlb_fall_000049.txt,1,2,0,14,104097.5,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000050,50,0,test,usable,,images/nlb_fall_000050.png,annotations/nlb_fall_000050.json,masks/nlb_fall_000050.png,all_tracks,images/test/nlb_fall_000050.png,labels/test/nlb_fall_000050.txt,1,2,0,12,101158.5,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000051,51,0,test,usable,,images/nlb_fall_000051.png,annotations/nlb_fall_000051.json,masks/nlb_fall_000051.png,all_tracks,images/test/nlb_fall_000051.png,labels/test/nlb_fall_000051.txt,1,2,0,12,99917.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:parallel structures"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000052,52,0,test,usable,,images/nlb_fall_000052.png,annotations/nlb_fall_000052.json,masks/nlb_fall_000052.png,all_tracks,images/test/nlb_fall_000052.png,labels/test/nlb_fall_000052.txt,1,2,0,12,97799.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:parallel structures"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000053,53,0,test,usable,,images/nlb_fall_000053.png,annotations/nlb_fall_000053.json,masks/nlb_fall_000053.png,all_tracks,images/test/nlb_fall_000053.png,labels/test/nlb_fall_000053.txt,1,2,0,12,101717.0,"[""environment:station"", ""environment:urban"", ""light:auto_bright_dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:parallel structures"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000054,54,0,test,usable,,images/nlb_fall_000054.png,annotations/nlb_fall_000054.json,masks/nlb_fall_000054.png,all_tracks,images/test/nlb_fall_000054.png,labels/test/nlb_fall_000054.txt,1,2,0,14,99876.0,"[""environment:station"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000055,55,0,test,usable,,images/nlb_fall_000055.png,annotations/nlb_fall_000055.json,masks/nlb_fall_000055.png,all_tracks,images/test/nlb_fall_000055.png,labels/test/nlb_fall_000055.txt,1,2,0,12,100410.0,"[""environment:station"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000056,56,0,test,usable,,images/nlb_fall_000056.png,annotations/nlb_fall_000056.json,masks/nlb_fall_000056.png,all_tracks,images/test/nlb_fall_000056.png,labels/test/nlb_fall_000056.txt,1,1,0,18,100393.5,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000057,57,0,test,usable,,images/nlb_fall_000057.png,annotations/nlb_fall_000057.json,masks/nlb_fall_000057.png,all_tracks,images/test/nlb_fall_000057.png,labels/test/nlb_fall_000057.txt,1,1,0,16,106038.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000058,58,0,test,usable,,images/nlb_fall_000058.png,annotations/nlb_fall_000058.json,masks/nlb_fall_000058.png,all_tracks,images/test/nlb_fall_000058.png,labels/test/nlb_fall_000058.txt,1,1,0,16,101820.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000059,59,0,test,usable,,images/nlb_fall_000059.png,annotations/nlb_fall_000059.json,masks/nlb_fall_000059.png,all_tracks,images/test/nlb_fall_000059.png,labels/test/nlb_fall_000059.txt,1,1,0,14,102355.5,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000060,60,0,test,usable,,images/nlb_fall_000060.png,annotations/nlb_fall_000060.json,masks/nlb_fall_000060.png,all_tracks,images/test/nlb_fall_000060.png,labels/test/nlb_fall_000060.txt,1,1,0,18,102246.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000061,61,0,test,usable,,images/nlb_fall_000061.png,annotations/nlb_fall_000061.json,masks/nlb_fall_000061.png,all_tracks,images/test/nlb_fall_000061.png,labels/test/nlb_fall_000061.txt,1,1,0,16,101951.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000062,62,0,test,usable,,images/nlb_fall_000062.png,annotations/nlb_fall_000062.json,masks/nlb_fall_000062.png,all_tracks,images/test/nlb_fall_000062.png,labels/test/nlb_fall_000062.txt,1,1,0,14,100439.0,"[""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000063,63,0,test,usable,,images/nlb_fall_000063.png,annotations/nlb_fall_000063.json,masks/nlb_fall_000063.png,all_tracks,images/test/nlb_fall_000063.png,labels/test/nlb_fall_000063.txt,1,1,0,16,100467.0,"[""environment:rural"", ""environment:station"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000064,64,0,test,usable,,images/nlb_fall_000064.png,annotations/nlb_fall_000064.json,masks/nlb_fall_000064.png,all_tracks,images/test/nlb_fall_000064.png,labels/test/nlb_fall_000064.txt,1,1,0,18,99706.0,"[""environment:station"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000065,65,0,test,usable,,images/nlb_fall_000065.png,annotations/nlb_fall_000065.json,masks/nlb_fall_000065.png,all_tracks,images/test/nlb_fall_000065.png,labels/test/nlb_fall_000065.txt,1,1,0,14,102323.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000066,66,0,test,usable,,images/nlb_fall_000066.png,annotations/nlb_fall_000066.json,masks/nlb_fall_000066.png,all_tracks,images/test/nlb_fall_000066.png,labels/test/nlb_fall_000066.txt,1,1,0,14,100557.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000067,67,0,test,usable,,images/nlb_fall_000067.png,annotations/nlb_fall_000067.json,masks/nlb_fall_000067.png,all_tracks,images/test/nlb_fall_000067.png,labels/test/nlb_fall_000067.txt,1,1,0,16,101470.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000068,68,0,test,usable,,images/nlb_fall_000068.png,annotations/nlb_fall_000068.json,masks/nlb_fall_000068.png,all_tracks,images/test/nlb_fall_000068.png,labels/test/nlb_fall_000068.txt,1,1,0,14,101455.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000069,69,0,test,usable,,images/nlb_fall_000069.png,annotations/nlb_fall_000069.json,masks/nlb_fall_000069.png,all_tracks,images/test/nlb_fall_000069.png,labels/test/nlb_fall_000069.txt,1,1,0,16,98459.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000070,70,0,test,usable,,images/nlb_fall_000070.png,annotations/nlb_fall_000070.json,masks/nlb_fall_000070.png,all_tracks,images/test/nlb_fall_000070.png,labels/test/nlb_fall_000070.txt,1,1,0,14,101779.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000071,71,0,test,usable,,images/nlb_fall_000071.png,annotations/nlb_fall_000071.json,masks/nlb_fall_000071.png,all_tracks,images/test/nlb_fall_000071.png,labels/test/nlb_fall_000071.txt,1,1,0,14,102040.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000072,72,0,test,usable,,images/nlb_fall_000072.png,annotations/nlb_fall_000072.json,masks/nlb_fall_000072.png,all_tracks,images/test/nlb_fall_000072.png,labels/test/nlb_fall_000072.txt,1,1,0,14,101659.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000073,73,0,test,usable,,images/nlb_fall_000073.png,annotations/nlb_fall_000073.json,masks/nlb_fall_000073.png,all_tracks,images/test/nlb_fall_000073.png,labels/test/nlb_fall_000073.txt,1,1,0,14,101742.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000074,74,0,test,usable,,images/nlb_fall_000074.png,annotations/nlb_fall_000074.json,masks/nlb_fall_000074.png,all_tracks,images/test/nlb_fall_000074.png,labels/test/nlb_fall_000074.txt,1,1,0,14,100345.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000075,75,0,test,usable,,images/nlb_fall_000075.png,annotations/nlb_fall_000075.json,masks/nlb_fall_000075.png,all_tracks,images/test/nlb_fall_000075.png,labels/test/nlb_fall_000075.txt,1,2,1,12,102151.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000076,76,0,test,usable,,images/nlb_fall_000076.png,annotations/nlb_fall_000076.json,masks/nlb_fall_000076.png,all_tracks,images/test/nlb_fall_000076.png,labels/test/nlb_fall_000076.txt,1,3,3,14,99491.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000077,77,0,test,usable,,images/nlb_fall_000077.png,annotations/nlb_fall_000077.json,masks/nlb_fall_000077.png,all_tracks,images/test/nlb_fall_000077.png,labels/test/nlb_fall_000077.txt,1,5,2,14,100418.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000078,78,0,test,usable,,images/nlb_fall_000078.png,annotations/nlb_fall_000078.json,masks/nlb_fall_000078.png,all_tracks,images/test/nlb_fall_000078.png,labels/test/nlb_fall_000078.txt,1,2,0,16,99248.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000079,79,0,test,usable,,images/nlb_fall_000079.png,annotations/nlb_fall_000079.json,masks/nlb_fall_000079.png,all_tracks,images/test/nlb_fall_000079.png,labels/test/nlb_fall_000079.txt,1,2,0,14,102852.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000080,80,0,test,usable,,images/nlb_fall_000080.png,annotations/nlb_fall_000080.json,masks/nlb_fall_000080.png,all_tracks,images/test/nlb_fall_000080.png,labels/test/nlb_fall_000080.txt,1,5,4,14,102651.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000081,81,0,test,usable,,images/nlb_fall_000081.png,annotations/nlb_fall_000081.json,masks/nlb_fall_000081.png,all_tracks,images/test/nlb_fall_000081.png,labels/test/nlb_fall_000081.txt,1,1,0,16,100539.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000082,82,0,test,usable,,images/nlb_fall_000082.png,annotations/nlb_fall_000082.json,masks/nlb_fall_000082.png,all_tracks,images/test/nlb_fall_000082.png,labels/test/nlb_fall_000082.txt,1,1,0,18,100997.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000083,83,0,test,usable,,images/nlb_fall_000083.png,annotations/nlb_fall_000083.json,masks/nlb_fall_000083.png,all_tracks,images/test/nlb_fall_000083.png,labels/test/nlb_fall_000083.txt,1,1,0,16,100878.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy"", ""weather:rainy""]"
nlb_fall_000084,84,0,test,usable,,images/nlb_fall_000084.png,annotations/nlb_fall_000084.json,masks/nlb_fall_000084.png,all_tracks,images/test/nlb_fall_000084.png,labels/test/nlb_fall_000084.txt,1,1,0,20,101461.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000085,85,0,test,usable,,images/nlb_fall_000085.png,annotations/nlb_fall_000085.json,masks/nlb_fall_000085.png,all_tracks,images/test/nlb_fall_000085.png,labels/test/nlb_fall_000085.txt,1,1,0,16,100931.0,"[""environment:rural"", ""environment:station"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000086,86,0,test,usable,,images/nlb_fall_000086.png,annotations/nlb_fall_000086.json,masks/nlb_fall_000086.png,all_tracks,images/test/nlb_fall_000086.png,labels/test/nlb_fall_000086.txt,1,1,0,16,101565.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000087,87,0,test,usable,,images/nlb_fall_000087.png,annotations/nlb_fall_000087.json,masks/nlb_fall_000087.png,all_tracks,images/test/nlb_fall_000087.png,labels/test/nlb_fall_000087.txt,1,1,0,18,101456.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000088,88,0,test,usable,,images/nlb_fall_000088.png,annotations/nlb_fall_000088.json,masks/nlb_fall_000088.png,all_tracks,images/test/nlb_fall_000088.png,labels/test/nlb_fall_000088.txt,1,1,0,18,100602.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000089,89,0,test,usable,,images/nlb_fall_000089.png,annotations/nlb_fall_000089.json,masks/nlb_fall_000089.png,all_tracks,images/test/nlb_fall_000089.png,labels/test/nlb_fall_000089.txt,1,1,0,18,101505.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000090,90,0,test,usable,,images/nlb_fall_000090.png,annotations/nlb_fall_000090.json,masks/nlb_fall_000090.png,all_tracks,images/test/nlb_fall_000090.png,labels/test/nlb_fall_000090.txt,1,1,0,18,100140.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000091,91,0,test,usable,,images/nlb_fall_000091.png,annotations/nlb_fall_000091.json,masks/nlb_fall_000091.png,all_tracks,images/test/nlb_fall_000091.png,labels/test/nlb_fall_000091.txt,1,1,0,16,104509.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000092,92,0,test,usable,,images/nlb_fall_000092.png,annotations/nlb_fall_000092.json,masks/nlb_fall_000092.png,all_tracks,images/test/nlb_fall_000092.png,labels/test/nlb_fall_000092.txt,1,1,0,16,102392.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000093,93,0,test,usable,,images/nlb_fall_000093.png,annotations/nlb_fall_000093.json,masks/nlb_fall_000093.png,all_tracks,images/test/nlb_fall_000093.png,labels/test/nlb_fall_000093.txt,1,1,0,16,104797.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000094,94,0,test,usable,,images/nlb_fall_000094.png,annotations/nlb_fall_000094.json,masks/nlb_fall_000094.png,all_tracks,images/test/nlb_fall_000094.png,labels/test/nlb_fall_000094.txt,1,1,0,18,102818.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000095,95,0,test,usable,,images/nlb_fall_000095.png,annotations/nlb_fall_000095.json,masks/nlb_fall_000095.png,all_tracks,images/test/nlb_fall_000095.png,labels/test/nlb_fall_000095.txt,1,1,0,18,99020.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000096,96,0,test,usable,,images/nlb_fall_000096.png,annotations/nlb_fall_000096.json,masks/nlb_fall_000096.png,all_tracks,images/test/nlb_fall_000096.png,labels/test/nlb_fall_000096.txt,1,1,0,16,101516.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000097,97,0,test,usable,,images/nlb_fall_000097.png,annotations/nlb_fall_000097.json,masks/nlb_fall_000097.png,all_tracks,images/test/nlb_fall_000097.png,labels/test/nlb_fall_000097.txt,1,1,0,16,100594.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000098,98,0,test,usable,,images/nlb_fall_000098.png,annotations/nlb_fall_000098.json,masks/nlb_fall_000098.png,all_tracks,images/test/nlb_fall_000098.png,labels/test/nlb_fall_000098.txt,1,1,0,14,101228.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000099,99,0,test,usable,,images/nlb_fall_000099.png,annotations/nlb_fall_000099.json,masks/nlb_fall_000099.png,all_tracks,images/test/nlb_fall_000099.png,labels/test/nlb_fall_000099.txt,1,1,0,16,102142.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy"", ""weather:rainy""]"
nlb_fall_000100,100,0,test,usable,,images/nlb_fall_000100.png,annotations/nlb_fall_000100.json,masks/nlb_fall_000100.png,all_tracks,images/test/nlb_fall_000100.png,labels/test/nlb_fall_000100.txt,1,1,0,16,101021.5,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000101,101,0,test,usable,,images/nlb_fall_000101.png,annotations/nlb_fall_000101.json,masks/nlb_fall_000101.png,all_tracks,images/test/nlb_fall_000101.png,labels/test/nlb_fall_000101.txt,1,1,0,14,99907.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""light:uniform"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000102,102,0,test,usable,,images/nlb_fall_000102.png,annotations/nlb_fall_000102.json,masks/nlb_fall_000102.png,all_tracks,images/test/nlb_fall_000102.png,labels/test/nlb_fall_000102.txt,1,1,0,14,101050.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""light:uniform"", ""time_of_day:twilight"", ""track_layout:straight"", ""weather:cloudy""]"
nlb_fall_000103,103,0,test,usable,,images/nlb_fall_000103.png,annotations/nlb_fall_000103.json,masks/nlb_fall_000103.png,all_tracks,images/test/nlb_fall_000103.png,labels/test/nlb_fall_000103.txt,1,1,0,12,101380.0,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""light:uniform"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000104,104,0,test,usable,,images/nlb_fall_000104.png,annotations/nlb_fall_000104.json,masks/nlb_fall_000104.png,all_tracks,images/test/nlb_fall_000104.png,labels/test/nlb_fall_000104.txt,1,1,0,10,102261.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""light:uniform"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000105,105,0,test,usable,,images/nlb_fall_000105.png,annotations/nlb_fall_000105.json,masks/nlb_fall_000105.png,all_tracks,images/test/nlb_fall_000105.png,labels/test/nlb_fall_000105.txt,1,1,0,10,102997.0,"[""environment:rural"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""light:uniform"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
nlb_fall_000106,106,0,test,usable,,images/nlb_fall_000106.png,annotations/nlb_fall_000106.json,masks/nlb_fall_000106.png,all_tracks,images/test/nlb_fall_000106.png,labels/test/nlb_fall_000106.txt,1,1,0,10,105048.5,"[""environment:rural"", ""environment:urban"", ""light:auto_bright_dark"", ""light:dark"", ""light:natural"", ""light:uniform"", ""time_of_day:twilight"", ""track_layout:curve"", ""weather:cloudy""]"
